StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,negpart_1,negpart_2,multipartydem_1,multipartydem_2,multipartydem_3,Q17,Q17_4_TEXT,Q19,Q21,Q23,Q38,Q40,Q42,Q44,Q46,Q48,Q50,Q52,Q55,Q55_DO,Q57,Q56,Q58,Q59,reforms_1,reforms_2,reforms_3,reforms_4,reforms_5,reforms_6,reforms_7,reforms_8,reforms_9,reforms_10,reforms_11,reforms_DO,gender,gender_3_TEXT,race,age,rid,FL_50_DO,Treatment_DO
12/13/2019 11:07,12/13/2019 11:13,IP Address,71.235.205.217,100,333,TRUE,12/13/2019 11:13,R_338seRDMskucygx,,,,,41.74899292,-72.69039917,anonymous,EN,65,37,Neither agree nor disagree,Somewhat disagree,Somewhat disagree,Republican,,,Not very strong,,,Not very important,,Not very well,,Somewhat,,Most of the time,"Expanding voting rights to all U.S. residents, including non-citizens and prisoners","Limiting voting to only English-speaking Americans|Expanding voting rights to all U.S. residents, including non-citizens and prisoners|Preventing voter fraud|Encouraging only informed citizens to vote|Encouraging as many people as possible to vote|Ensuring citizens have equal access to the ballot box",Preventing voter fraud,Encouraging only informed citizens to vote,Limiting voting to only English-speaking Americans,Encouraging as many people as possible to vote,Somewhat oppose,Somewhat oppose,Somewhat favor,Neither favor nor oppose,Neither favor nor oppose,Strongly oppose,Somewhat oppose,Neither favor nor oppose,Somewhat favor,Somewhat oppose,Somewhat oppose,A new Voting Rights Act establishing federal protections against racial discrimination|Ballots only printed in English|Voting rights for felons|Voter ID laws|Making Election Day a holiday|Same-day registration|Online voter registration|Vote-by-mail|Literacy test for voting|Mandatory voting|Voting rights for non-citizen permanent residents,Male,,"White, non-Hispanic",25 to 34 years,5df3b725-40f1-4fa0-e097-1124f7290a00,FL_52,Control
12/13/2019 11:09,12/13/2019 11:13,IP Address,24.44.210.153,100,231,TRUE,12/13/2019 11:13,R_XYOHKP8udqVeaBz,,,,,41.02459717,-74.06819916,anonymous,EN,74,,Strongly disagree,Neither agree nor disagree,Neither agree nor disagree,Independent,,,,Closer to Democratic,Very important,,Very well,,Somewhat,,Never,,Ensuring citizens have equal access to the ballot box,"Encouraging as many people as possible to vote|Ensuring citizens have equal access to the ballot box|Preventing voter fraud|Encouraging only informed citizens to vote|Limiting voting to only English-speaking Americans|Expanding voting rights to all U.S. residents, including non-citizens and prisoners",Encouraging as many people as possible to vote,Preventing voter fraud,Encouraging only informed citizens to vote,"Expanding voting rights to all U.S. residents, including non-citizens and prisoners",Neither favor nor oppose,Somewhat favor,Strongly favor,Somewhat favor,Somewhat favor,Neither favor nor oppose,Neither favor nor oppose,Strongly favor,Strongly oppose,Strongly oppose,Neither favor nor oppose,A new Voting Rights Act establishing federal protections against racial discrimination|Vote-by-mail|Ballots only printed in English|Literacy test for voting|Online voter registration|Same-day registration|Mandatory voting|Voting rights for felons|Making Election Day a holiday|Voter ID laws|Voting rights for non-citizen permanent residents,Female,,"White, non-Hispanic",18 to 24 years,5df3b77b-fbc1-ddbd-61ed-7af56fe58409,FL_52,D3R2
12/13/2019 11:09,12/13/2019 11:13,IP Address,24.118.101.76,100,260,TRUE,12/13/2019 11:13,R_1pxLcSzwxk24i51,,,,,45.01390076,-93.15450287,anonymous,EN,,100,Somewhat agree,Somewhat agree,Somewhat agree,Republican,,,Strong,,,Extremely important,,Extremely well,,A great deal,,Most of the time,Preventing voter fraud,"Preventing voter fraud|Limiting voting to only English-speaking Americans|Encouraging only informed citizens to vote|Expanding voting rights to all U.S. residents, including non-citizens and prisoners|Ensuring citizens have equal access to the ballot box|Encouraging as many people as possible to vote",Encouraging only informed citizens to vote,Ensuring citizens have equal access to the ballot box,Encouraging as many people as possible to vote,Limiting voting to only English-speaking Americans,Somewhat favor,Neither favor nor oppose,Strongly favor,Strongly oppose,Neither favor nor oppose,Strongly oppose,Somewhat favor,Strongly oppose,Neither favor nor oppose,Strongly oppose,Strongly oppose,A new Voting Rights Act establishing federal protections against racial discrimination|Mandatory voting|Online voter registration|Same-day registration|Literacy test for voting|Voter ID laws|Ballots only printed in English|Making Election Day a holiday|Voting rights for felons|Voting rights for non-citizen permanent residents|Vote-by-mail,Female,,Asian,35 to 44 years,5df3b754-8982-790b-82cc-59ba6ced3a6f,FL_52,D2R1
12/13/2019 11:09,12/13/2019 11:13,IP Address,99.203.76.63,100,269,TRUE,12/13/2019 11:13,R_3n6LaTE1GsqGTI4,,,,,41.13989258,-104.8192978,anonymous,EN,50,50,Somewhat disagree,Somewhat agree,Somewhat disagree,Independent,,,,Closer to Republican,,Very important,,Very well,,Somewhat,,Some of the time,Preventing voter fraud,"Encouraging as many people as possible to vote|Ensuring citizens have equal access to the ballot box|Limiting voting to only English-speaking Americans|Preventing voter fraud|Encouraging only informed citizens to vote|Expanding voting rights to all U.S. residents, including non-citizens and prisoners",Encouraging as many people as possible to vote,Ensuring citizens have equal access to the ballot box,"Expanding voting rights to all U.S. residents, including non-citizens and prisoners",Encouraging only informed citizens to vote,Somewhat favor,Somewhat favor,Somewhat favor,Somewhat favor,Somewhat oppose,Strongly favor,Somewhat favor,Somewhat favor,Somewhat oppose,Somewhat favor,Somewhat oppose,Mandatory voting|Same-day registration|Voter ID laws|Literacy test for voting|Online voter registration|Making Election Day a holiday|Ballots only printed in English|Voting rights for non-citizen permanent residents|A new Voting Rights Act establishing federal protections against racial discrimination|Vote-by-mail|Voting rights for felons,Female,,"White, non-Hispanic",25 to 34 years,5df3b77b-0df3-ec34-1fb9-266c712d5cdb,FL_53,Control
12/13/2019 11:09,12/13/2019 11:13,IP Address,99.203.33.0,100,233,TRUE,12/13/2019 11:13,R_1ItGMoGEY2lVxkU,,,,,36.167099,-86.78610229,anonymous,EN,93,,Neither agree nor disagree,Neither agree nor disagree,Somewhat disagree,Democrat,,Strong,,,Very important,,Very well,,A great deal,,Most of the time,,Ensuring citizens have equal access to the ballot box,"Limiting voting to only English-speaking Americans|Expanding voting rights to all U.S. residents, including non-citizens and prisoners|Ensuring citizens have equal access to the ballot box|Encouraging as many people as possible to vote|Preventing voter fraud|Encouraging only informed citizens to vote",Encouraging as many people as possible to vote,Encouraging only informed citizens to vote,Preventing voter fraud,,Neither favor nor oppose,Somewhat favor,Strongly favor,Somewhat favor,Strongly oppose,Neither favor nor oppose,Somewhat favor,Strongly favor,Neither favor nor oppose,Somewhat favor,Somewhat oppose,Same-day registration|Voting rights for felons|Literacy test for voting|Vote-by-mail|Voting rights for non-citizen permanent residents|Online voter registration|Voter ID laws|Making Election Day a holiday|A new Voting Rights Act establishing federal protections against racial discrimination|Ballots only printed in English|Mandatory voting,Female,,"White, non-Hispanic",25 to 34 years,5df3b79d-ab82-ef80-b4ae-7c0c14dac600,FL_53,D3R3
12/13/2019 11:09,12/13/2019 11:13,IP Address,24.27.227.0,100,243,TRUE,12/13/2019 11:13,R_2fBwWThTjZ8oS6U,,,,,32.95689392,-96.83170319,anonymous,EN,100,,Neither agree nor disagree,Neither agree nor disagree,Strongly agree,Democrat,,Not very strong,,,Not very important,,Not very well,,Very little,,Rarely,,Encouraging as many people as possible to vote,"Limiting voting to only English-speaking Americans|Encouraging only informed citizens to vote|Encouraging as many people as possible to vote|Preventing voter fraud|Ensuring citizens have equal access to the ballot box|Expanding voting rights to all U.S. residents, including non-citizens and prisoners",Preventing voter fraud,,Ensuring citizens have equal access to the ballot box,,Somewhat favor,Strongly favor,Strongly oppose,Somewhat favor,Somewhat favor,Strongly favor,Strongly oppose,Strongly favor,Strongly oppose,Strongly oppose,,Ballots only printed in English|Voting rights for non-citizen permanent residents|Online voter registration|Vote-by-mail|A new Voting Rights Act establishing federal protections against racial discrimination|Literacy test for voting|Voter ID laws|Mandatory voting|Voting rights for felons|Making Election Day a holiday|Same-day registration,Female,,Other,35 to 44 years,5df3b797-d2e6-1b10-d336-76f77ea00cdf,FL_52,D3R1
12/13/2019 11:10,12/13/2019 11:14,IP Address,38.67.240.27,100,229,TRUE,12/13/2019 11:14,R_3qjxxp6P4VoexLY,,,,,40.75880432,-80.75920105,anonymous,EN,29,29,Neither agree nor disagree,Somewhat disagree,Somewhat agree,Something else,,,,Neither,,,,,,,,,Preventing voter fraud,"Expanding voting rights to all U.S. residents, including non-citizens and prisoners|Ensuring citizens have equal access to the ballot box|Encouraging as many people as possible to vote|Encouraging only informed citizens to vote|Preventing voter fraud|Limiting voting to only English-speaking Americans",Encouraging only informed citizens to vote,"Expanding voting rights to all U.S. residents, including non-citizens and prisoners",Ensuring citizens have equal access to the ballot box,Encouraging as many people as possible to vote,Somewhat favor,Neither favor nor oppose,Somewhat favor,Strongly favor,Somewhat oppose,Strongly favor,Somewhat favor,Strongly favor,Somewhat oppose,Somewhat favor,Strongly favor,Literacy test for voting|A new Voting Rights Act establishing federal protections against racial discrimination|Voter ID laws|Online voter registration|Voting rights for felons|Voting rights for non-citizen permanent residents|Vote-by-mail|Mandatory voting|Making Election Day a holiday|Ballots only printed in English|Same-day registration,Female,,"White, non-Hispanic",18 to 24 years,5df3b7dd-dd10-2feb-0de2-a3162bff3075,FL_53,D3R1
12/13/2019 11:09,12/13/2019 11:14,IP Address,174.226.129.74,100,257,TRUE,12/13/2019 11:14,R_wLuxXzKv06mVx6h,,,,,37.34410095,-79.8973999,anonymous,EN,,100,Somewhat disagree,Somewhat disagree,Strongly disagree,Republican,,,Strong,,,Very important,,Very well,,Somewhat,,Rarely,Preventing voter fraud,"Limiting voting to only English-speaking Americans|Preventing voter fraud|Expanding voting rights to all U.S. residents, including non-citizens and prisoners|Encouraging as many people as possible to vote|Ensuring citizens have equal access to the ballot box|Encouraging only informed citizens to vote",Ensuring citizens have equal access to the ballot box,Encouraging as many people as possible to vote,Encouraging only informed citizens to vote,Limiting voting to only English-speaking Americans,Strongly favor,Neither favor nor oppose,Strongly favor,Neither favor nor oppose,Strongly oppose,Strongly oppose,Strongly oppose,Somewhat favor,Strongly favor,Somewhat oppose,Strongly oppose,Voting rights for felons|A new Voting Rights Act establishing federal protections against racial discrimination|Mandatory voting|Ballots only printed in English|Online voter registration|Vote-by-mail|Same-day registration|Voter ID laws|Voting rights for non-citizen permanent residents|Literacy test for voting|Making Election Day a holiday,Male,,Hispanic/Latino,35 to 44 years,5df3b785-4946-4d93-3c34-30c9bcf7c7eb,FL_53,D2R3
12/13/2019 11:10,12/13/2019 11:14,IP Address,107.77.229.99,100,209,TRUE,12/13/2019 11:14,R_e8VbIDmUEU2KZMt,,,,,33.84739685,-118.115799,anonymous,EN,91,9,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Democrat,,Not very strong,,,Not very important,,Very well,,Somewhat,,Some of the time,,"Expanding voting rights to all U.S. residents, including non-citizens and prisoners","Encouraging as many people as possible to vote|Expanding voting rights to all U.S. residents, including non-citizens and prisoners|Preventing voter fraud|Ensuring citizens have equal access to the ballot box|Limiting voting to only English-speaking Americans|Encouraging only informed citizens to vote",Preventing voter fraud,Encouraging only informed citizens to vote,Ensuring citizens have equal access to the ballot box,Encouraging as many people as possible to vote,Somewhat favor,Somewhat favor,Somewhat favor,Somewhat favor,Neither favor nor oppose,Somewhat favor,Neither favor nor oppose,Somewhat favor,Somewhat oppose,Strongly favor,Somewhat favor,Vote-by-mail|Voting rights for felons|Mandatory voting|Literacy test for voting|Ballots only printed in English|Online voter registration|A new Voting Rights Act establishing federal protections against racial discrimination|Voting rights for non-citizen permanent residents|Same-day registration|Making Election Day a holiday|Voter ID laws,Female,,"White, non-Hispanic",35 to 44 years,5df3b798-d0b1-98e5-93f6-3e797b6293c5,FL_53,Control
12/13/2019 11:07,12/13/2019 11:14,IP Address,73.182.58.165,100,371,TRUE,12/13/2019 11:14,R_3CVmfBgE6NuH2Fn,,,,,32.07730103,-81.09010315,anonymous,EN,33,9,Neither agree nor disagree,Somewhat agree,Somewhat agree,Something else,"left-leaning moderate, but not enough to register w the party",,,Closer to Democratic,Not very important,,Not very well,,Very little,,Never,,Ensuring citizens have equal access to the ballot box,"Limiting voting to only English-speaking Americans|Ensuring citizens have equal access to the ballot box|Encouraging only informed citizens to vote|Encouraging as many people as possible to vote|Preventing voter fraud|Expanding voting rights to all U.S. residents, including non-citizens and prisoners",Encouraging only informed citizens to vote,Encouraging as many people as possible to vote,Limiting voting to only English-speaking Americans,"Expanding voting rights to all U.S. residents, including non-citizens and prisoners",Somewhat oppose,Somewhat favor,Strongly favor,Strongly favor,Somewhat oppose,Strongly favor,Somewhat favor,Strongly favor,Somewhat oppose,Neither favor nor oppose,Neither favor nor oppose,Making Election Day a holiday|Literacy test for voting|Online voter registration|A new Voting Rights Act establishing federal protections against racial discrimination|Voter ID laws|Mandatory voting|Voting rights for felons|Ballots only printed in English|Vote-by-mail|Same-day registration|Voting rights for non-citizen permanent residents,Male,,"White, non-Hispanic",18 to 24 years,5df3b730-d880-3940-cf35-63e5ad2658d4,FL_53,D1R3
